
0,,,,,,,,,
0,,,,,,,,,
0,-0.16284582018852234,-0.0026048715226352215,0.9904739856719971,-2.764326333999634,23.764928817749023,-5.8465118408203125,0.044260066002607346,0.029853759333491325,0.027565699070692062
1,-0.16284582018852234,-0.0026048715226352215,0.9904739856719971,-2.764326333999634,23.764928817749023,-5.8465118408203125,0.044260066002607346,0.029853759333491325,0.027565699070692062
4,-0.16284582018852234,-0.0026048715226352215,0.9904739856719971,-2.764326333999634,23.764928817749023,-5.8465118408203125,0.044260066002607346,0.029853759333491325,0.027565699070692062
0,-0.17654649913311005,-0.019245730713009834,1.0376044511795044,-6.141193389892578,61.86932373046875,13.62979793548584,0.07243800908327103,0.028389152139425278,0.023453591391444206
1,-0.17654649913311005,-0.019245730713009834,1.0376044511795044,-6.141193389892578,61.86932373046875,13.62979793548584,0.07243800908327103,0.028389152139425278,0.023453591391444206
4,-0.17654649913311005,-0.019245730713009834,1.0376044511795044,-6.141193389892578,61.86932373046875,13.62979793548584,0.07243800908327103,0.028389152139425278,0.023453591391444206
0,-0.35647052526474,-0.024487227201461792,1.0480893850326538,-18.09869384765625,222.26434326171875,38.08427047729492,0.1267758160829544,0.012566172517836094,0.018405452370643616
1,-0.35647052526474,-0.024487227201461792,1.0480893850326538,-18.09869384765625,222.26434326171875,38.08427047729492,0.1267758160829544,0.012566172517836094,0.018405452370643616
4,-0.35647052526474,-0.024487227201461792,1.0480893850326538,-18.09869384765625,222.26434326171875,38.08427047729492,0.1267758160829544,0.012566172517836094,0.018405452370643616
0,-1.5726017951965332,-0.06743984669446945,0.5990955233573914,-123.27035522460938,113.39336395263672,-22.10758399963379,0.18585097789764404,0.005429606419056654,0.0240460354834795
1,-1.5726017951965332,-0.06743984669446945,0.5990955233573914,-123.27035522460938,113.39336395263672,-22.10758399963379,0.18585097789764404,0.005429606419056654,0.0240460354834795
4,-1.5726017951965332,-0.06743984669446945,0.5990955233573914,-123.27035522460938,113.39336395263672,-22.10758399963379,0.18585097789764404,0.005429606419056654,0.0240460354834795
0,-0.04196086525917053,0.0015129034873098135,0.4112233817577362,-59.215049743652344,1099.447021484375,94.53472137451172,0.32156261801719666,-0.007940736599266529,-0.01613929681479931
1,-0.04196086525917053,0.0015129034873098135,0.4112233817577362,-59.215049743652344,1099.447021484375,94.53472137451172,0.32156261801719666,-0.007940736599266529,-0.01613929681479931
0,-1.3639050722122192,-1.7346665859222412,-2.3660690784454346,-1305.0467529296875,-120.71968841552734,509.533203125,0.6953319907188416,-0.06206818297505379,0.018664706498384476
1,-1.3639050722122192,-1.7346665859222412,-2.3660690784454346,-1305.0467529296875,-120.71968841552734,509.533203125,0.6953319907188416,-0.06206818297505379,0.018664706498384476
0,0.0608438178896904,0.006828400772064924,0.019534338265657425,-394.6123962402344,-907.2711791992188,474.0015869140625,0.8632015585899353,0.14616870880126953,0.08588604629039764
3,0.0608438178896904,0.006828400772064924,0.019534338265657425,-394.6123962402344,-907.2711791992188,474.0015869140625,0.8632015585899353,0.14616870880126953,0.08588604629039764
5,0.0608438178896904,0.006828400772064924,0.019534338265657425,-394.6123962402344,-907.2711791992188,474.0015869140625,0.8632015585899353,0.14616870880126953,0.08588604629039764
